id,avr_age,avr_household_size,avr_education_level,avr_num_cars,avr_health,rented_percent,unemployment_percent,internet_percent,single_percent,married_percent,separated_percent,divorced_percent,widow_percent
268016009,26.95669291,2.690721649,2.35,0.597938144,4.491666667,7.865168539,34.61538462,65.47619048,77.95275591,13.38582677,4.724409449,1.181102362,2.755905512
267028036,25.57679181,3.853333333,4.485294118,1.666666667,4.680555556,44.59459459,15.02590674,93.15068493,61.09215017,33.7883959,2.730375427,1.365187713,1.023890785
267028005,30.48598131,2.4,3.592417062,1.088888889,4.465189873,38.63636364,19.06779661,74.61538462,63.55140187,28.34890966,3.115264798,3.115264798,1.869158879
268119011,26.86982249,2.151898734,2.95959596,0.683544304,4.416666667,10.12658228,20.37037037,72.97297297,80.47337278,13.01775148,3.550295858,2.958579882,0
268015011,24.43478261,2.5625,5.456790123,1.1875,4.769230769,31.74603175,10.90909091,87.3015873,68.94409938,30.43478261,0,0.621118012,0
267066002,25.19127517,3.159574468,4.337837838,1.489361702,4.674576271,13.97849462,7.25388601,92.47311828,60.73825503,34.22818792,2.684563758,1.677852349,0.67114094
267066007,25.43042071,3.009708738,4.284810127,1.466019417,4.669966997,9.900990099,12.31527094,94.05940594,63.43042071,33.65695793,1.618122977,0.647249191,0.647249191
267066006,26.07567568,2.432432432,5.229166667,0.945945946,4.553072626,44.44444444,15.15151515,80.28169014,68.10810811,28.64864865,2.162162162,0.540540541,0.540540541
268122001,29.78490566,3.392405063,2.385714286,0.82278481,4.408560311,22.78481013,32.18390805,62.82051282,70.18867925,20,4.150943396,1.509433962,4.150943396
268122002,30.5,3.678571429,2.244343891,0.767857143,4.442260442,11.71171171,27.27272727,68.46846847,68.59903382,21.49758454,5.314009662,0.966183575,3.623188406
268016003,29.0252809,3.480769231,2.096969697,0.528846154,4.397626113,7.070707071,38.76651982,55.88235294,73.03370787,14.88764045,4.775280899,1.685393258,5.617977528
268016001,36.74626866,3.091743119,2,0.908256881,4.350769231,2.857142857,20.57613169,69,59.40298507,27.76119403,2.985074627,1.791044776,8.059701493
267028034,24.52682927,3.752293578,4.717277487,1.587155963,4.753807107,24.07407407,14.8,97.11538462,58.29268293,37.31707317,1.463414634,2.195121951,0.731707317
267028035,24.45373134,3.8,4.671232877,1.488888889,4.728395062,27.27272727,17.34693878,97.6744186,60,35.2238806,2.388059701,1.791044776,0.597014925
267066012,27.33053221,2.801526718,4.981481481,1.083969466,4.636363636,43.5483871,15.41218638,90.32258065,63.86554622,32.4929972,2.240896359,1.120448179,0.280112045
268122005,33.03293413,3.242718447,2.15819209,0.669902913,4.433021807,8,23.86831276,60.60606061,64.37125749,25.1497006,5.089820359,0.598802395,4.790419162
268015012,25.50276243,2.818181818,5.019607843,1.166666667,4.697142857,23.07692308,11.81102362,90.32258065,68.50828729,27.0718232,1.104972376,1.657458564,1.657458564
267066013,27.44418605,3.255639098,4.312217195,1.285714286,4.643589744,20.96774194,14.05228758,93.49593496,65.34883721,29.53488372,2.558139535,1.627906977,0.930232558
268071026,24.4829932,2.451612903,4.24691358,0.903225806,4.541666667,55,21.4953271,76.27118644,71.42857143,23.80952381,2.040816327,1.360544218,1.360544218
268072006,33.9942029,2.991304348,3.287037037,1.034782609,4.451612903,13.04347826,26.19047619,80.90909091,58.26086957,31.5942029,3.47826087,2.898550725,3.768115942
268072010,27.33211679,2,5.426229508,0.99270073,4.560606061,30.88235294,16.08695652,91.11111111,71.53284672,24.81751825,2.189781022,1.459854015,0
268119009,30.84644195,3.271604938,2.168,0.666666667,4.383333333,10,27.51322751,56.71641791,66.66666667,25.46816479,3.745318352,1.123595506,2.996254682
268072011,27.52380952,2.009090909,5.85443038,1.009090909,4.649038462,30,11.11111111,81.30841121,75.71428571,20.95238095,0.952380952,2.380952381,0
267028044,24.75,3.743243243,4.732824427,1.756756757,4.708955224,14.86486486,6.622516556,94.52054795,59.92647059,37.13235294,1.102941176,0.735294118,1.102941176
267160002,29.14713896,3.363636364,4.266666667,1.418181818,4.619444444,18.18181818,11.78707224,95.41284404,57.22070845,36.51226158,1.36239782,3.269754768,1.634877384
267004010,26.3126935,2.68,6.345177665,1.392,4.675159236,30.32786885,7.792207792,95.90163934,62.22910217,32.81733746,2.476780186,1.857585139,0.619195046
267004012,27.51724138,2.272727273,6.28125,1.257575758,4.61971831,31.81818182,9.322033898,89.39393939,65.51724138,27.5862069,4.137931034,2.068965517,0.689655172
268071027,24.52777778,2.184615385,4.256756757,0.692307692,4.529850746,66.12903226,22.58064516,72.13114754,75,17.36111111,1.388888889,6.25,0
267160006,36.0660793,2.804878049,4.709923664,1.304878049,4.468468468,34.14634146,13.18681319,83.75,62.99559471,30.83700441,2.643171806,0.881057269,2.643171806
267160005,44.22408027,2.773584906,4.25,1.377358491,4.42662116,4.807692308,6.719367589,80.58252427,44.14715719,47.82608696,1.337792642,2.006688963,4.682274247
268016002,31.71523179,3.091836735,2.121621622,0.612244898,4.353159851,4.301075269,26.08695652,58.06451613,69.20529801,21.52317881,3.973509934,0,5.298013245
267004006,29.68717949,3.522522523,4.657534247,1.810810811,4.732467532,9.009009009,7.011070111,97.2972973,57.69230769,38.46153846,1.282051282,1.025641026,1.538461538
268119006,25.303207,3.75,2.196078431,0.630434783,4.624615385,3.448275862,27.18446602,75.58139535,76.67638484,17.20116618,4.081632653,0.583090379,1.457725948
268123004,30.34871795,3.473684211,2.513761468,1.166666667,4.493261456,11.21495327,20.45454545,84.76190476,63.58974359,31.28205128,2.051282051,1.538461538,1.538461538
268123003,35.25088339,3.032258065,3.290322581,1.217391304,4.476363636,10.98901099,13.3640553,74.72527473,54.41696113,36.39575972,3.533568905,2.473498233,3.180212014
268119008,28.68848168,3.531531532,2.441340782,0.594594595,4.532577904,4.04040404,21.56862745,71.42857143,70.41884817,21.46596859,3.664921466,2.094240838,2.356020942
267032009,28.18156425,3.693877551,2.505494505,0.816326531,4.505780347,4.166666667,31.02040816,84.375,68.7150838,21.7877095,5.865921788,1.117318436,2.51396648
267028092,26.09677419,2.513513514,5.485074627,1.207207207,4.647509579,45.87155963,15.2284264,87.73584906,60.21505376,35.12544803,2.150537634,1.792114695,0.716845878
267028033,23.53793103,3.295454545,5.306569343,1.488636364,4.70979021,25,12.71676301,91.95402299,63.10344828,33.44827586,1.034482759,2.068965517,0.344827586
268122006,30.50383632,3.740384615,2.196428571,0.846153846,4.408,5.882352941,23.71541502,78.78787879,65.72890026,27.62148338,3.324808184,0.767263427,2.557544757
268015016,26.04615385,2.263157895,4.392405063,0.877192982,4.472,38.59649123,18.3908046,80,66.92307692,29.23076923,0.769230769,1.538461538,1.538461538
268119007,27.43636364,3.916666667,2.331210191,0.702380952,4.5,4.761904762,26.14678899,71.95121951,73.93939394,19.09090909,1.818181818,1.515151515,3.636363636
268071025,28.55652174,3.615384615,4.636363636,1.876923077,4.720524017,18.46153846,9.302325581,93.84615385,61.30434783,35.2173913,1.304347826,1.739130435,0.434782609
268072009,26.10320285,2.776699029,4.68125,1.097087379,4.571428571,22.33009709,16.93121693,82.17821782,62.27758007,32.38434164,2.135231317,2.491103203,0.711743772
268071028,28.35057471,2.13253012,5.342342342,1,4.5,47.5,13.28125,83.75,66.66666667,25.86206897,2.873563218,2.873563218,1.724137931
267032006,23.92156863,2.855555556,4.844827586,0.944444444,4.504032258,26.66666667,17.56756757,87.64044944,69.01960784,25.49019608,1.568627451,1.176470588,2.745098039
267032008,28.42713568,2.416666667,4.252525253,0.94047619,4.505208333,15.6626506,15.55555556,85.54216867,66.33165829,29.14572864,2.010050251,1.507537688,1.005025126
267028032,24.85501859,3.41025641,4.8515625,1.525641026,4.619771863,19.48051948,10,92.20779221,61.71003717,35.68773234,1.115241636,1.486988848,0
268072007,27.33146067,1.977777778,4.672268908,0.833333333,4.632183908,12.5,11.97183099,80.68181818,76.40449438,21.91011236,0.561797753,1.123595506,0
268072008,24.03076923,2.836879433,5.094170404,1.262411348,4.67539267,41.13475177,13.45454545,87.76978417,60.76923077,34.61538462,1.794871795,2.307692308,0.512820513
268071020,28.9,3.228571429,3.506072874,1.328571429,4.60496614,10.79136691,11.53846154,91.24087591,58.22222222,35.33333333,1.777777778,2.888888889,1.777777778
268071021,29.26501767,3.705128205,4.118421053,1.743589744,4.540925267,14.1025641,8.673469388,92.20779221,59.01060071,33.56890459,4.240282686,2.120141343,1.060070671
267028042,24.69677419,3.305263158,4.594771242,1.642105263,4.717607973,19.14893617,12.63736264,87.09677419,58.70967742,37.09677419,2.580645161,0.322580645,1.290322581
268088006,29.06886228,3.418367347,4.044692737,1.56122449,4.667682927,19.3877551,12.44444444,93.75,55.38922156,41.01796407,1.497005988,1.19760479,0.898203593
268088007,27.29139073,3.898734177,3.793548387,1.607594937,4.72147651,11.39240506,7.853403141,94.80519481,56.95364238,39.40397351,1.986754967,0.993377483,0.662251656
268123001,33.19710145,3.295238095,2.954954955,1.342857143,4.519061584,5.769230769,16.32653061,84.61538462,53.33333333,40,4.057971014,0.869565217,1.739130435
267001008,28.04395604,2.271604938,5.991525424,1.197530864,4.744444444,56.79012346,8.666666667,96.20253165,67.03296703,29.12087912,1.648351648,1.648351648,0.549450549
267066014,26.72413793,2.391752577,5.237410072,1.226804124,4.595454545,27.95698925,12.42937853,85.39325843,68.96551724,25.43103448,2.586206897,2.586206897,0.431034483
268123002,30.34496124,2.765957447,3.561728395,1.393617021,4.46875,3.225806452,13.70558376,82.41758242,63.56589147,30.62015504,2.713178295,1.550387597,1.550387597
267028109,27.16666667,2.158730159,5.569444444,1.031746032,4.62992126,54.83870968,14.1509434,90.16393443,63.04347826,31.15942029,5.072463768,0,0.724637681
268015007,36.7833935,2.9375,2.5125,0.78125,4.221818182,1.052631579,25.48076923,67.70833333,58.84476534,28.5198556,5.415162455,1.805054152,5.415162455
268071017,27.38674033,3.447619048,4.005376344,1.485714286,4.74084507,6.796116505,10.77586207,95.19230769,59.94475138,35.63535912,1.933701657,2.209944751,0.276243094
268071018,27.11604096,3.573170732,4.026490066,1.536585366,4.617241379,10,12.04188482,91.13924051,60.40955631,34.81228669,2.730375427,0.682593857,1.365187713
268071019,26.34278351,3.635514019,4.058201058,1.570093458,4.605263158,6.666666667,5.084745763,92.30769231,60.82474227,33.24742268,3.608247423,1.288659794,1.030927835
267028093,28.73096447,2.302325581,5.613207547,1.348837209,4.528795812,43.37349398,15.09433962,97.5308642,63.45177665,30.96446701,2.030456853,3.553299492,0
268120001,42.16608997,2.487179487,2.155778894,0.615384615,4.082437276,2.564102564,19.06976744,48.67256637,51.55709343,35.64013841,4.152249135,2.76816609,5.882352941
268071029,26.97931034,1.959459459,5.774193548,1,4.585714286,56.94444444,10.90909091,87.67123288,78.62068966,14.48275862,4.827586207,0.689655172,1.379310345
267028043,26.04313725,3.023255814,4.986394558,1.534883721,4.748031496,24.41860465,10.77844311,94.11764706,61.96078431,32.15686275,3.137254902,1.568627451,1.176470588
267032013,26.44776119,2.66,4.504065041,0.97,4.544401544,24.74226804,21.17647059,81.25,65.29850746,30.2238806,1.492537313,2.611940299,0.373134328
267066008,24.98770492,2.364485981,5,0.990654206,4.537815126,37.38317757,14.45086705,89.42307692,74.18032787,20.90163934,1.639344262,2.459016393,0.819672131
267028051,25.7294686,3.880733945,4.636842105,1.706422018,4.611793612,24.7706422,11.76470588,97.22222222,55.79710145,40.82125604,1.207729469,1.449275362,0.724637681
268071016,27.71333333,3.523255814,4.14375,1.488372093,4.686868687,8.235294118,10.10638298,89.41176471,56.33333333,37.66666667,3.666666667,2.333333333,0
268122004,31.36486486,3.485981308,2.348958333,0.76635514,4.392156863,7.766990291,31.87250996,72.81553398,65.40540541,27.02702703,2.162162162,1.891891892,3.513513514
268088009,29.31935484,3.445652174,3.849162011,1.695652174,4.581395349,13.04347826,10.79812207,94.38202247,54.51612903,39.03225806,2.903225806,1.612903226,1.935483871
268088008,28.15686275,3.593023256,3.900621118,1.546511628,4.637873754,8.235294118,11.57894737,97.64705882,54.90196078,39.21568627,1.960784314,2.287581699,1.633986928
268120005,33.03617571,3.273504274,2.306666667,0.786324786,4.398373984,1.739130435,22.65625,78.57142857,63.56589147,26.09819121,5.426356589,1.033591731,3.875968992
267004015,45.67231638,2.829457364,3.523622047,1.519379845,4.348571429,3.174603175,7.118644068,83.46456693,37.00564972,55.36723164,1.97740113,0.847457627,4.802259887
267028041,23.60661765,3.345238095,4.685714286,1.154761905,4.603846154,42.68292683,26.70807453,87.80487805,63.60294118,31.61764706,3.676470588,1.102941176,0
267028007,34.66326531,2.911764706,3.545945946,1.37254902,4.432055749,18.18181818,14.41860465,84.69387755,53.06122449,40.47619048,3.741496599,1.360544218,1.360544218
267028006,30.41754386,3.264367816,3.38961039,1.356321839,4.449275362,25.28735632,18.65284974,84.88372093,60,32.98245614,3.859649123,1.403508772,1.754385965
267032012,27.98994975,2.662162162,3.968085106,0.986486486,4.442708333,16.21621622,24.79338843,76.38888889,68.84422111,25.6281407,3.015075377,1.005025126,1.507537688
267004023,33.66352201,2.981132075,4.945,1.509433962,4.626582278,2.857142857,6.465517241,91.34615385,50.31446541,42.7672956,1.572327044,2.201257862,3.144654088
268016005,37.13043478,2.864197531,2.007092199,0.765432099,4.362385321,5,29.8245614,68.35443038,55.65217391,31.73913043,5.217391304,0.434782609,6.956521739
268123007,40.63204748,2.841666667,2.824267782,1.358333333,4.521212121,3.389830508,10.18181818,78.81355932,44.51038576,45.10385757,2.37388724,2.077151335,5.934718101
268123009,38.37058824,2.841666667,2.707207207,1.041666667,4.404191617,6.837606838,16.91729323,73.45132743,53.52941176,35.58823529,3.823529412,0.882352941,6.176470588
267032005,26.51601423,2.722772277,4.592307692,1.118811881,4.436567164,31,17.0984456,82.82828283,61.20996441,33.80782918,2.491103203,2.135231317,0.355871886
267032007,25.85169492,2.537634409,5.1484375,1.086021505,4.570212766,27.95698925,22.36024845,91.30434783,68.6440678,25.42372881,3.813559322,0.847457627,1.271186441
268064009,43.90079365,2.444444444,3.06918239,0.824074074,4.224489796,8.571428571,6.632653061,57.69230769,44.84126984,38.0952381,4.365079365,1.19047619,11.50793651
268065013,41.48333333,2.3125,2.390625,0.703125,4.152542373,7.874015748,11.0619469,56.8,53.66666667,31.66666667,2.666666667,1.333333333,10.66666667
267160003,31.37710438,3.105263158,4.464285714,1.452631579,4.566101695,14.89361702,6.451612903,90.42553191,53.87205387,37.71043771,4.04040404,3.367003367,1.01010101
268071015,26.51761518,3.804123711,4.010362694,1.628865979,4.698895028,7.216494845,5.531914894,93.81443299,59.07859079,36.31436314,2.43902439,1.62601626,0.54200542
268072005,24.34875445,2.682242991,5.432926829,1.252336449,4.553956835,42.99065421,9.278350515,93.33333333,66.5480427,29.53736655,2.135231317,1.423487544,0.355871886
268016007,37.74654378,3.128571429,2.317073171,0.828571429,4.395238095,2.941176471,27.04402516,63.49206349,58.98617512,30.87557604,4.147465438,0,5.99078341
268123005,37.55510204,2.928571429,2.820512821,1.345238095,4.390756303,10.84337349,9.139784946,76.54320988,48.57142857,39.59183673,4.081632653,2.040816327,5.714285714
268072004,24.93195266,2.771653543,4.949494949,1.228346457,4.490963855,33.85826772,15.6779661,92.91338583,64.79289941,31.95266272,1.775147929,1.183431953,0.295857988
268016004,32.38372093,3.209090909,2.414285714,0.772727273,4.36746988,3.738317757,30.86419753,67.96116505,67.73255814,22.6744186,3.197674419,1.162790698,5.23255814
267066015,26.65993266,2.349206349,5.591463415,0.976190476,4.627240143,33.33333333,9.954751131,86.95652174,64.98316498,29.62962963,3.03030303,2.02020202,0.336700337
267004014,26.16097561,2.733333333,6.073770492,1.293333333,4.657894737,31.50684932,7.317073171,97.26027397,66.82926829,29.75609756,2.43902439,0.487804878,0.487804878
268071001,25.89786223,3.615384615,3.804651163,1.487179487,4.63902439,5.263157895,9.689922481,89.47368421,61.04513064,32.77909739,3.325415677,1.425178147,1.425178147
267028008,30.85459941,3.326732673,3.326315789,1.336633663,4.577287066,16.16161616,15,89.58333333,62.01780415,29.97032641,3.560830861,1.483679525,2.96735905
267028098,24.84489796,3.585185185,4.466942149,1.577777778,4.597484277,36.84210526,14.85148515,91.79104478,60,34.69387755,2.857142857,1.428571429,1.020408163
267004013,28.01025641,2.206896552,6.040983607,1.195402299,4.620320856,36.9047619,9.316770186,92.94117647,70.76923077,23.07692308,1.025641026,3.58974359,1.538461538
268063001,36.49382716,3,3.17791411,1.493975904,4.491666667,3.614457831,12.76595745,84.3373494,48.55967078,41.97530864,2.469135802,2.057613169,4.938271605
267066021,26.99716714,2.464788732,4.915492958,1.084507042,4.570605187,38.57142857,13.30798479,89.13043478,68.83852691,26.34560907,1.699716714,2.266288952,0.849858357
267028049,25.5620915,3.494382022,5.188311688,1.606741573,4.616161616,31.81818182,15.27093596,95.40229885,59.80392157,35.62091503,1.633986928,2.287581699,0.653594771
267029028,31.65638767,3.027027027,3.840336134,1.135135135,4.455357143,39.18918919,18.63354037,83.56164384,58.14977974,34.80176211,2.643171806,3.083700441,1.321585903
267028046,26.09309309,3.393939394,4.817142857,1.565656566,4.665653495,22.44897959,7.476635514,96.90721649,54.95495495,38.43843844,3.003003003,2.702702703,0.900900901
268015006/268015015,26.86407767,2.075471698,4.271428571,1,4.642105263,43.1372549,7.5,80.39215686,72.81553398,19.41747573,4.854368932,2.912621359,0
268015003,35.65065502,3.184931507,2.113138686,0.828767123,4.373303167,3.424657534,32.72171254,61.97183099,62.00873362,26.63755459,5.240174672,1.310043668,4.80349345
267001011,26.15909091,2.160493827,4.242424242,0.691358025,4.401162791,65,20.3125,80.51948052,80.11363636,14.20454545,2.840909091,2.840909091,0
267028038,22.55248619,4.08988764,4.805194805,1.561797753,4.675141243,28.40909091,10.47619048,94.25287356,61.04972376,34.80662983,1.933701657,1.104972376,1.104972376
268016014,26.3359375,2.976190476,2.333333333,0.30952381,4.543103448,7.5,42.5,50,85.9375,6.25,3.90625,1.5625,2.34375
268120003,39.2125,2.786324786,2.188679245,0.829059829,4.310897436,8.695652174,20.9486166,61.60714286,53.4375,32.1875,2.8125,3.125,8.4375
268071014,27.64825581,3.691489362,3.932989691,1.585106383,4.604166667,8.602150538,8.225108225,93.5483871,61.3372093,34.01162791,2.906976744,0.872093023,0.872093023
268120009,31.77586207,2.2,3.570469799,0.838095238,4.51754386,28.57142857,19.23076923,71.56862745,65.51724138,27.5862069,3.017241379,1.724137931,2.155172414
268119002,28.99455041,3.443396226,2.137362637,0.679245283,4.484419263,12.5,29.62962963,65.68627451,67.57493188,22.61580381,4.359673025,2.179836512,3.269754768
268119003,29.3089701,3.634146341,1.893081761,0.56097561,4.481355932,10.97560976,34.73684211,64.63414634,70.09966777,21.59468439,2.325581395,2.325581395,3.65448505
268119005,27.48535565,3.544117647,1.96969697,0.529411765,4.538116592,3.076923077,33.5483871,63.07692308,74.47698745,19.24686192,4.184100418,0.836820084,1.255230126
267028100,31.81165919,2.329896907,3.402985075,0.783505155,4.444444444,29.47368421,21.3836478,68.75,64.12556054,25.56053812,3.587443946,3.587443946,3.139013453
268119001,32.33216783,3.086021505,2.164473684,0.634408602,4.507462687,11.36363636,26.14678899,65.51724138,68.18181818,22.02797203,4.545454545,2.097902098,3.146853147
267028045,27.88081395,3.706521739,4.651162791,1.760869565,4.651651652,15.38461538,9.459459459,95.6043956,59.01162791,37.5,1.162790698,1.744186047,0.581395349
267066020,26.521875,3.709302326,4.522222222,1.430232558,4.631067961,25,13.21585903,95.23809524,57.8125,39.0625,0.9375,0.625,1.5625
268088012,26.38461538,2.258928571,5.102941176,0.919642857,4.568548387,53.57142857,15.34391534,88.18181818,69.61538462,25.38461538,3.461538462,1.153846154,0.384615385
268088011,27.5465587,2.066666667,5.575949367,0.9,4.553719008,53.33333333,12.43523316,80.86956522,76.11336032,20.24291498,1.619433198,1.214574899,0.809716599
268015008,36.16065574,3.282828283,2.617021277,1.01010101,4.377104377,11.11111111,19.48051948,78.125,57.70491803,31.47540984,4.262295082,1.639344262,4.918032787
267004007,43.69911504,2.152380952,3.576923077,0.895238095,4.287671233,10,7.182320442,68.36734694,48.2300885,31.4159292,4.867256637,3.982300885,11.50442478
267004016,45.25806452,2.72826087,3.63372093,1.445652174,4.487603306,1.111111111,4.901960784,80.8988764,38.30645161,54.83870968,1.209677419,1.209677419,4.435483871
267032002,24.51315789,3.434782609,5.063380282,1.304347826,4.584158416,41.30434783,16.58291457,89.01098901,66.11842105,26.97368421,2.302631579,3.947368421,0.657894737
268016015/268016018,26.36842105,2.398058252,4.351851852,0.582524272,4.594339623,79.54545455,22.61306533,87.20930233,63.96761134,27.93522267,2.024291498,5.263157895,0.809716599
268017023,29.21459227,2.225490196,5.443609023,0.764705882,4.515283843,64.35643564,10,86.73469388,65.2360515,30.04291845,1.716738197,2.575107296,0.429184549
268072002,34.85365854,3.103773585,3.357487923,1.452830189,4.537267081,9.433962264,13.58024691,82.69230769,53.65853659,41.46341463,1.219512195,0.914634146,2.743902439
267004022,41.85185185,1.985074627,3.35042735,0.910447761,4.180124224,17.91044776,13.79310345,65.67164179,61.72839506,22.22222222,4.320987654,3.703703704,8.024691358
268123008,34.70180723,3.045454545,2.375661376,0.790909091,4.421052632,11.32075472,20.58823529,69.90291262,60.24096386,28.01204819,3.012048193,2.409638554,6.325301205
267004009,28.67549669,2.358208955,5.980769231,1.223880597,4.624113475,24.61538462,6.299212598,96.92307692,63.57615894,31.12582781,1.324503311,3.973509934,0
267160004,33.33082707,3.37037037,4.285714286,1.604938272,4.583657588,17.72151899,13.76146789,89.87341772,57.51879699,34.96240602,2.255639098,3.007518797,2.255639098
268072003,36.69470405,3.105769231,3.453271028,1.317307692,4.511111111,4.807692308,15.22633745,85.4368932,50.7788162,42.05607477,4.049844237,1.557632399,1.557632399
267029027,29.32692308,3.057971014,4.816666667,1.405797101,4.480392157,39.13043478,14.64968153,82.08955224,58.65384615,36.05769231,2.403846154,2.403846154,0.480769231
268071011,33.52820513,3.299145299,3.201680672,1.521367521,4.568733154,8.849557522,11.9205298,85.71428571,53.58974359,38.71794872,2.564102564,2.051282051,3.076923077
268071012,24.41221374,3.757142857,3.864,1.528571429,4.676923077,12.85714286,15.38461538,88.57142857,59.92366412,37.40458015,0.763358779,1.145038168,0.763358779
267028050,30.32568807,2.818181818,3.51754386,1.12987013,4.553398058,29.33333333,15.18987342,82.66666667,58.25688073,32.56880734,3.669724771,1.376146789,4.128440367
268120002,35.07878788,2.982142857,2.357142857,0.883928571,4.407643312,8.181818182,16.10169492,65.74074074,59.6969697,27.57575758,4.545454545,1.818181818,6.363636364
268123006,39.76975945,2.830188679,2.95890411,1.386792453,4.539792388,4.761904762,9.543568465,80.76923077,46.39175258,43.64261168,4.12371134,1.030927835,4.810996564
267004024,37.11498258,2.62037037,4.681081081,1.37037037,4.517482517,5.607476636,7.798165138,79.80769231,52.26480836,38.67595819,3.135888502,2.090592334,3.832752613
268017022,34.00277778,3.431192661,2.130232558,0.688073394,4.335243553,14.1509434,28.57142857,62.37623762,63.61111111,25.27777778,5.277777778,1.111111111,4.722222222
268017021,28.42183623,2.927536232,2.883977901,0.630434783,4.556122449,6.617647059,29.23076923,70.86614173,77.17121588,13.89578164,2.729528536,4.466501241,1.736972705
267028066,26.59517426,2.483221477,5.573221757,1.44966443,4.68907563,11.56462585,5.862068966,92.5170068,61.66219839,34.04825737,1.608579088,1.876675603,0.804289544
267028053,24.65273312,3.78313253,5.187969925,1.638554217,4.774509804,19.27710843,14.58333333,97.56097561,58.84244373,38.585209,1.607717042,0.964630225,0
267004025,42.62992126,2.488636364,4.91160221,1.181818182,4.372,18.18181818,8.629441624,75.86206897,64.17322835,26.37795276,1.968503937,3.543307087,3.937007874
268071008,42.69444444,2.833333333,3,1.422222222,4.434262948,5.617977528,14.81481481,89.77272727,46.42857143,46.82539683,1.19047619,1.19047619,4.365079365
268071009,40.36823105,2.84,3.45049505,1.42,4.518248175,4.166666667,9.70464135,77.08333333,46.57039711,46.57039711,2.888086643,1.444043321,2.527075812
267030007,27.73352436,3.652631579,2.379084967,0.894736842,4.415929204,4.347826087,27.23214286,75.55555556,66.4756447,22.63610315,3.724928367,2.578796562,4.584527221
267028047,26.4600939,3.791304348,5.298642534,1.739130435,4.73286052,20,11.31386861,96.52173913,56.80751174,38.96713615,2.34741784,0.938967136,0.938967136
268071010,37.07491857,2.914285714,3.519230769,1.447619048,4.503333333,5.882352941,11.11111111,87.12871287,48.85993485,43.32247557,3.908794788,1.302931596,2.605863192
267032004,24.11918605,3.608247423,4.965277778,1.391752577,4.580645161,34.02061856,15.74074074,94.62365591,59.01162791,36.04651163,2.61627907,2.325581395,0
267028052,24.76439791,3.723809524,4.679558011,1.647619048,4.708108108,18.26923077,16.52173913,96.15384615,56.28272251,39.52879581,2.617801047,1.047120419,0.523560209
268119004,32.78114478,3.08,2.406593407,0.65,4.449477352,9.183673469,26.06837607,58.7628866,63.2996633,23.90572391,4.04040404,3.703703704,5.050505051
268016016/268016017,26.15286624,2.627118644,4.577464789,0.542372881,4.589147287,88.23529412,22.83464567,89.58333333,68.15286624,25.47770701,2.547770701,2.547770701,1.27388535
267030006,24.80345572,3.819672131,2.673076923,0.786885246,4.545248869,4.237288136,31.1023622,81.73913043,72.13822894,21.59827214,3.239740821,1.51187905,1.51187905
267032001,22.6735905,3.666666667,4.720930233,1.258064516,4.613772455,55.91397849,15.92039801,90.32258065,67.95252226,27.59643917,2.077151335,1.483679525,0.890207715
267028039,22.40121581,3.235294118,5.050724638,1.37254902,4.673913043,40.19607843,15.46391753,88.23529412,60.48632219,34.65045593,2.73556231,1.823708207,0.303951368
267028099,25.86647727,3.571428571,3.337349398,1.408163265,4.5129683,11.2244898,15.38461538,95.83333333,57.95454545,37.78409091,2.556818182,1.136363636,0.568181818
267030011,34.93127148,2.902912621,3.502793296,1.300970874,4.445614035,22.54901961,18.66666667,75.49019608,58.07560137,34.36426117,2.06185567,2.749140893,2.749140893
267028101,30.60207612,3.247191011,3.502994012,1.629213483,4.524475524,11.23595506,17.61904762,90.8045977,54.32525952,40.1384083,2.076124567,2.422145329,1.038062284
268072001,37.39583333,3.027777778,3.353535354,1.416666667,4.545882353,7.692307692,13.37209302,87.5,49.07407407,43.75,2.777777778,1.388888889,3.009259259
268016006,36.2489083,2.346938776,2.193277311,0.520408163,4.252293578,5.263157895,25.16556291,43.82022472,65.93886463,16.15720524,9.170305677,2.620087336,6.113537118
268120007,35.93188854,3,2.595744681,0.792792793,4.335443038,10.09174312,21.10091743,64.1509434,59.75232198,23.52941176,6.191950464,2.476780186,8.049535604
267028078,24.86627907,2.753968254,5.428571429,1.214285714,4.652694611,46.4,21.73913043,89.43089431,57.26744186,36.3372093,3.197674419,2.325581395,0.872093023
268017013,38.81188119,2.852272727,2.32,0.647727273,4.35971223,4.819277108,25.96153846,64.63414634,64.68646865,21.12211221,3.300330033,2.310231023,8.580858086
267032003,24.34726688,3.573033708,4.869565217,1.325842697,4.474193548,51.68539326,14.72081218,92.04545455,63.98713826,32.15434084,0.964630225,2.893890675,0
268015001/268015004,26.09447005,3.421875,2.509708738,0.7890625,4.414285714,4.6875,30.2238806,72,76.7281106,14.74654378,3.917050691,3.225806452,1.382488479
268015002,36.2335958,2.97761194,2.4,0.753731343,4.297587131,6.923076923,26.05633803,64.0625,60.10498688,25.45931759,6.824146982,1.57480315,6.036745407
268088004,39.6358209,2.854700855,2.45814978,0.846153846,4.304216867,17.09401709,20.93023256,58.26086957,54.32835821,32.8358209,2.686567164,2.089552239,8.059701493
268089011,37.87468672,3.075757576,2.308550186,0.939393939,4.271794872,9.090909091,19.52054795,66.15384615,54.13533835,32.0802005,3.759398496,2.255639098,7.769423559
